genre,store_name,business_hours,address,url
ラーメン,麺屋 ふう,"営業時間
11:30～14:3019:00～0:00
日曜営業
定休日
火曜日",東京都町田市中町1-30-7,https://tabelog.com/tokyo/A1327/A132701/13178239/
ラーメン,しおらーめん進化 2nd,"営業時間
11:30〜15:00 18:00〜22:00
日曜営業
定休日
月曜日",東京都町田市大蔵町337-1 第二工藤ビル 1F,https://tabelog.com/tokyo/A1327/A132701/13277081/
ラーメン,ラーメン 暖暮 町田店,"営業時間
【月〜木・日】11:00～24:00【金・土・祝前日】11:00〜25:00
日曜営業
定休日
無休",東京都町田市原町田6-11-6,https://tabelog.com/tokyo/A1327/A132701/13214077/
ラーメン,超純水採麺 天国屋,"営業時間
[月・木・金]11:00～15:00(L.O.)[火]11:00〜14:45(L.O.)[土・日]11:00～15:45(L.O.)※夜営業する場合はTwitterにて随時案内あり
日曜営業
定休日
水曜日",東京都町田市鶴間3-13-13,https://tabelog.com/tokyo/A1327/A132701/13262390/
ラーメン,中国ラーメン揚州商人 町田店,"営業時間
11:00～翌4:30(L.O.翌4:00)
日曜営業
定休日
無休",東京都町田市原町田6-14-4,https://tabelog.com/tokyo/A1327/A132701/13019011/
ラーメン,文明,"営業時間
ランチ　11:00～15:00（L.O.14:45）ディナー　17:00～23:00（L.O.22:45）
日曜営業
定休日
火曜日",東京都町田市木曽西4-16-3,https://tabelog.com/tokyo/A1327/A132701/13207887/
ラーメン,いっぷくラーメン,"営業時間
11:00～22:00(L.O.21:45)
日曜営業
定休日
不定休",東京都町田市鶴川4-23-8,https://tabelog.com/tokyo/A1327/A132701/13044371/
ラーメン,らーめん花楽 図師店,"営業時間
11:00～翌1:00
日曜営業
定休日
第２・第４・第5火曜",東京都町田市図師町1644,https://tabelog.com/tokyo/A1327/A132701/13126389/
ラーメン,担々麺 雅龍,,東京都町田市小川1723-2,https://tabelog.com/tokyo/A1327/A132701/13118998/
ラーメン,小川軒,"営業時間
11:00～24:00(スープ終了次第)
日曜営業
定休日
火曜",東京都町田市小川1608-5 すずかけ台ビル１Ｆ,https://tabelog.com/tokyo/A1327/A132701/13108701/
ラーメン,らあめん花月嵐 原町田店,"営業時間
[店内営業時間]11：00～22：00（LO21：30）[出前館受付時間]11:00～20:00[Uber Eats受付時間]11:00～20:00
日曜営業
定休日
なし",東京都町田市原町田2-12-15,https://tabelog.com/tokyo/A1327/A132701/13055962/
ラーメン,がっとん 町田店,"営業時間
11:00〜翌3:00
日曜営業
定休日
年中無休",東京都町田市原町田4-3-4,https://tabelog.com/tokyo/A1327/A132701/13289225/
ラーメン,横浜家系ラーメン みさきや,"営業時間
[火～土]11:30～14:45(L.O.) 18:00～20:30(L.O.)[日]11:30～14:45(L.O.) 
日曜営業
定休日
月曜日",東京都町田市金森東3-14-15,https://tabelog.com/tokyo/A1327/A132701/13174077/
ラーメン,中国ラーメン揚州商人 町田忠生店,"営業時間
11:00～翌4:30(L.O.翌4:00)
日曜営業
定休日
無休",東京都町田市忠生1-14-20,https://tabelog.com/tokyo/A1327/A132701/13019012/
ラーメン,がっとん 多摩境店,"営業時間
営業時間・休業営業時間・休業日は変更となる場合がございますので、HPにて最新情報をご確認ください
定休日
無休",東京都町田市小山ヶ丘4-1-3,https://tabelog.com/tokyo/A1327/A132701/13266604/
ラーメン,豚山 町田店,"営業時間
営業時間・休業営業時間・休業日は変更となる場合がございますので、HPにて最新情報をご確認ください
日曜営業
定休日
無休",東京都町田市原町田6-20-3 あさのビル 1F,https://tabelog.com/tokyo/A1327/A132701/13223633/
ラーメン,パパパパパイン,"営業時間
11:00～15:00 18:00～21:00
日曜営業
定休日
水曜日",東京都町田市原町田3-1-4 町田ターミナルプラザ 2F,https://tabelog.com/tokyo/A1327/A132701/13216798/
ラーメン,町田汁場 しおらーめん進化 本店,"営業時間
［月～土］11:00～15:00／18:00〜21:00［日・祝］11:00～17:00　※売り切れ早仕舞いあり
日曜営業
定休日
無休",東京都町田市森野3-18-17 ウイング森野 1F,https://tabelog.com/tokyo/A1327/A132701/13050023/
ラーメン,イップウドウ ラーメン エキスプレス 南町田グランベリーパーク店,"営業時間
10:00～20:30
日曜営業
定休日
無休",東京都町田市鶴間3-3-1,https://tabelog.com/tokyo/A1327/A132701/13241563/
ラーメン,町田商店マックス,"営業時間
営業時間・休業日は変更となる場合がございますので、HPにて最新情報をご確認ください
定休日
無休",東京都町田市常盤町3198-1,https://tabelog.com/tokyo/A1327/A132701/13130602/
ラーメン,らぁ麺 はやし田 町田店,"営業時間
[月～日] 11:00～23:00
日曜営業
定休日
無休",東京都町田市原町田6-11-13 ホンタマビル 1F,https://tabelog.com/tokyo/A1327/A132701/13288522/
ラーメン,大岡家 鶴川店,"営業時間
11:30～翌1:30
日曜営業
定休日
無休",東京都町田市能ヶ谷1-14-5 コーポ東信 1F,https://tabelog.com/tokyo/A1327/A132701/13193779/
ラーメン,麵屋やっとこ 町田木曽店,"営業時間
11:00～22:00金曜  〜23:00
日曜営業
定休日
年末年始",東京都町田市木曽西4-36-4,https://tabelog.com/tokyo/A1327/A132701/13266949/
ラーメン,手打ち中華そば 竹の助,"営業時間
11:00～15:00(2022年7月から営業時間が変わりました。夜の営業はございません)
日曜営業
定休日
肩を痛めて麺が作れないため、2023年12月4日からしばらくの間お休みしております。再開の際は、こちらでお知らせいたします。ご迷惑をおかけいたしますが、宜しくお願い致します。",東京都町田市三輪町165-2,https://tabelog.com/tokyo/A1327/A132701/13147941/
ラーメン,麺工房マルオ,"営業時間
11:00～15:00
日曜営業
定休日
火曜日、第2・4水曜日",東京都町田市金森東2-9-23,https://tabelog.com/tokyo/A1327/A132701/13229647/
ラーメン,町田 龍聖軒,"営業時間
11:00～15:00 18:00～21:00
日曜営業",東京都町田市原町田3-1-4 町田ターミナルプラザ 2F,https://tabelog.com/tokyo/A1327/A132701/13260879/
ラーメン,らーめん専門店 小川 本店,"営業時間
[月～金]11:00-15:00　17:30-24:00[土・日・祝]11:00-24:00【年末年始営業のお知らせ】2023/12/28⇒通常営業12/29⇒11 時～24 時（通し営業）12/30～2024/1/3⇒休業1/4⇒11 時～23 時（通し営業）1/5～⇒通常営業
日曜営業
定休日
なし（年末年始をのぞく）",東京都町田市小山町4409,https://tabelog.com/tokyo/A1327/A132701/13021587/
ラーメン,地鶏と伊勢海老 中華そば 兜,"営業時間
11:00～15:3017:00～23:00
日曜営業
定休日
無休",東京都町田市中町1-30-2,https://tabelog.com/tokyo/A1327/A132701/13287097/
ラーメン,なんつッ亭 町田店,"営業時間
10:00～23:00（L.O.22:30）",東京都町田市原町田6-8-1 町田センタービル 1F,https://tabelog.com/tokyo/A1327/A132701/13289497/
ラーメン,らーめん武蔵堂,"営業時間
11:30～20:30（15:00～18:00休憩の場合有り）
定休日
月曜日",東京都町田市相原町3155-7,https://tabelog.com/tokyo/A1327/A132701/13141393/
ラーメン,宝龍,"営業時間
【平日・土曜】11：00～15：0017：00～21：00【日曜】11：00～15：00
日曜営業
定休日
月曜日・祝祭日",東京都町田市木曽町2192,https://tabelog.com/tokyo/A1327/A132701/13111673/
ラーメン,AFURI 南町田グランベリーパーク,"営業時間
11:00～22:00 ( L.O.21:30)
日曜営業
定休日
施設に準ずる",東京都町田市鶴間3-3-1 グランベリーパーク セントラルコート 1F,https://tabelog.com/tokyo/A1327/A132701/13241089/
ラーメン,町田汁場 しおらーめん 進化 町田駅前店,"営業時間
11:00～15:00 17:30～22:00
日曜営業
定休日
無休",東京都町田市原町田4-6-15 1F,https://tabelog.com/tokyo/A1327/A132701/13245319/
ラーメン,町田商店 本店,"営業時間
営業時間・休業日は変更となる場合がございますので、HPにて最新情報をご確認ください
日曜営業
定休日
無休",東京都町田市森野1-34-13 ＴＭビル３,https://tabelog.com/tokyo/A1327/A132701/13058761/
ラーメン,横浜家系らーめん 松壱家 町田店,"営業時間
11:00～24:00（L.O.24:00）
日曜営業
定休日
年中無休",東京都町田市原町田6-21-5 パレス熊澤パート5 1F,https://tabelog.com/tokyo/A1327/A132701/13244381/
ラーメン,町田商店33,"営業時間
営業時間・休業日は変更となる場合がございますので、HPにて最新情報をご確認ください
日曜営業
定休日
無休",東京都町田市原町田6-7-9 ヒロセビル 1F,https://tabelog.com/tokyo/A1327/A132701/13179742/
ラーメン,麺屋くり,"営業時間
11:30～15:0017:30～22:00
日曜営業
定休日
毎週月曜日",東京都町田市中町3-6-33,https://tabelog.com/tokyo/A1327/A132701/13218393/
ラーメン,北海道らーめん おやじ 町田店,"営業時間
[月・火・木・金]11:00～16:00 17:30～22:00(L.O.21:30)［土・日・祝］11:00～22:00(L.O.21:30)
日曜営業
定休日
水曜日",東京都町田市中町1-19-1,https://tabelog.com/tokyo/A1327/A132701/13006031/
ラーメン,ラーメンショップ 小野路店,,東京都町田市小野路町3187-1,https://tabelog.com/tokyo/A1327/A132702/13206318/
ラーメン,真正博多家系ラーメン 松本家,"営業時間
11:00～23:00ラストオーダー＆最終入店時間22:00
定休日
なし",東京都町田市原町田4-5-7,https://tabelog.com/tokyo/A1327/A132701/13262478/
ラーメン,バンブー,,東京都町田市鶴間1522,https://tabelog.com/tokyo/A1327/A132701/13046765/
ラーメン,七志 町田店,"営業時間
[月～木・休日前以外の日曜日]11:00～翌0:00[金・土・休日前]11:00～翌1:30ラストオーダーは、閉店20分前
日曜営業
定休日
無休（年末年始を除く）",東京都町田市原町田6-18-17 東亜町田ビルⅢ 1F,https://tabelog.com/tokyo/A1327/A132701/13006032/
ラーメン,辛麺 真空,"営業時間
［火～日］11:30～21:00
日曜営業
定休日
月曜",東京都町田市原町田4-1-5 ハイストーンⅡ1Ｆ,https://tabelog.com/tokyo/A1327/A132701/13051192/
ラーメン,らーめん 鴨and葱,"営業時間
［月〜日］11:00～22:45
日曜営業
定休日
無休",東京都町田市原町田4-5-7 なるとやビル 1F,https://tabelog.com/tokyo/A1327/A132701/13278909/
ラーメン,幸楽苑 島忠ホームズ町田店,"営業時間
10:00～20:00
日曜営業
定休日
無休",東京都町田市三輪町281-1,https://tabelog.com/tokyo/A1327/A132701/13153248/
ラーメン,幸楽苑 町田成瀬店,"営業時間
8:00～21:00(L.O.20:45)
日曜営業
定休日
無休",東京都町田市小川2-26-2,https://tabelog.com/tokyo/A1327/A132701/13016457/
ラーメン,二味ラーメン,"営業時間
11:30〜13:3017:00〜
定休日
日曜日",東京都町田市鶴間1521,https://tabelog.com/tokyo/A1327/A132701/13066282/
ラーメン,日高屋 玉川学園前南口店,"営業時間
11:00～翌4:00（L.O.翌3:30）
定休日
無休",東京都町田市玉川学園7-5-3 玉川学園駅前ビル,https://tabelog.com/tokyo/A1327/A132701/13127368/
ラーメン,ラーメンハウス 入口,"営業時間
[月～土]11:30～14:00
定休日
日曜日、祝日",東京都町田市小山ヶ丘6-3-15,https://tabelog.com/tokyo/A1327/A132701/13271528/
ラーメン,めんくい,,東京都町田市本町田2364-4,https://tabelog.com/tokyo/A1327/A132701/13066287/
ラーメン,妙見,,東京都町田市南成瀬1-8-12 中山ビル 2F,https://tabelog.com/tokyo/A1327/A132701/13216641/
ラーメン,花いちもんめ 玉川学園店,"営業時間
12:00～24:00",東京都町田市玉川学園7-8-1 レグルスビル1F,https://tabelog.com/tokyo/A1327/A132701/13133869/
ラーメン,ビッグラーメン,"営業時間
11:00～23:00
日曜営業",東京都町田市森野1-9-18 まるかビル 1F,https://tabelog.com/tokyo/A1327/A132701/13285137/
ラーメン,西満ラーメン,,東京都町田市相原町4449-1,https://tabelog.com/tokyo/A1327/A132701/13264028/
ラーメン,幸楽苑 ミスターマックス町田多摩境店,,東京都町田市小山ヶ丘6-1-10,https://tabelog.com/tokyo/A1327/A132701/13107662/
ラーメン,埼玉タンメン山田太郎 清瀬北口店,"営業時間
10:30～22:00(L.O.21:30)
日曜営業",東京都清瀬市元町1-2-7,https://tabelog.com/tokyo/A1328/A132803/13282074/
ラーメン,らあめん花月嵐 清瀬北口店,"営業時間
[店内営業時間]11:00～24:00[日]11:00～22:00[出前館受付時間]11:00～21:00[Uber Eats受付時間]11:00～21:00
日曜営業
定休日
年中無休",東京都清瀬市元町1-8-1 シャーリービル 1F,https://tabelog.com/tokyo/A1328/A132803/13144240/
ラーメン,壱角家 清瀬店,"営業時間
［日～木］10:30～23:00［金・土］10:30～翌2:00
日曜営業
定休日
無休",東京都清瀬市松山3-18-15,https://tabelog.com/tokyo/A1328/A132803/13194912/
ラーメン,博多ラーメン 春々,"営業時間
［月・水・木・金］18:00～23:00［土］12:00～23:00[日・祝](連休中日を除く)12:00～22:30
日曜営業
定休日
火曜日",東京都清瀬市松山1-14-10,https://tabelog.com/tokyo/A1328/A132803/13266042/
ラーメン,中華そばや 和凡,"営業時間
11:30～14:3017:30～21:00
定休日
日曜・第１月曜",東京都清瀬市松山1-20-4,https://tabelog.com/tokyo/A1328/A132803/13234420/
ラーメン,らーめん 蝦夷,"営業時間
6:00～21:00
日曜営業
定休日
無休",東京都清瀬市松山1-4-3 信宅ビル 1F,https://tabelog.com/tokyo/A1328/A132803/13066371/
ラーメン,そうすけ,"営業時間
11:00～23:00
日曜営業
定休日
無休",東京都清瀬市元町1-10-13 1F,https://tabelog.com/tokyo/A1328/A132803/13066370/
ラーメン,麺屋 春風,"営業時間
[火〜金]昼の部 11:30〜15:00夜の部 17:00〜21:00[土・日]11:30〜17:00(スープがなくなり次第終了)
日曜営業
定休日
月曜日",東京都清瀬市松山1-13-19,https://tabelog.com/tokyo/A1328/A132803/13285129/
ラーメン,くるまやラーメン 清瀬店,"営業時間
★11:00～22:00※こちらのお店は上記営業時間中、中休み休憩閉店の無い通し営業です。
日曜営業
定休日
なし",東京都清瀬市元町2-24,https://tabelog.com/tokyo/A1328/A132803/13083336/
ラーメン,日高屋 清瀬南口店,"営業時間
11:00～翌1:30(L.O.翌1:00)
日曜営業
定休日
無休",東京都清瀬市松山1-11-12 清瀬駅前ビル 1F,https://tabelog.com/tokyo/A1328/A132803/13225410/
ラーメン,めん屋 五坊,"営業時間

日曜営業
定休日
木曜日",東京都清瀬市中里3-894,https://tabelog.com/tokyo/A1328/A132803/13291337/
ラーメン,ラーメン大冬樹 本店,"営業時間
11:00～21:30
日曜営業
定休日
水曜日",東京都東大和市中央4-962-12 エクセル 102,https://tabelog.com/tokyo/A1328/A132805/13191832/
ラーメン,中華そば 青葉 東大和店,"営業時間
10:30～23:00
日曜営業
定休日
無休",東京都東大和市清水6-1096-3,https://tabelog.com/tokyo/A1328/A132805/13167043/
ラーメン,麺匠和蔵 東大和店,"営業時間
［月～木］17:00～翌2:00［金・土］17:00～翌4:00
定休日
日曜日",東京都東大和市南街4-20-6 SAWADAビル 1F,https://tabelog.com/tokyo/A1328/A132805/13154721/
ラーメン,大学ラーメン,"営業時間
[水～金・日]11:30～15:0018:00～22:00[火]18:00～22:00[土・祝]11:30～22:00月曜祝日の場合は営業，火曜日が休みになります
日曜営業
定休日
月曜日",東京都東大和市清原4-10-10,https://tabelog.com/tokyo/A1328/A132805/13024334/
ラーメン,大嘉麻屋,"営業時間
【平日、土日祝日】　11：00～15：00、17：00～21：30　Lo21:00【定休日】　毎週月曜日　生ビール、瓶ビール、チューハイ、各種ジュースなどご提供しております。　日曜営業
日曜営業
定休日
店休日は店舗掲示、Twitterにてご確認お願いいたします。",東京都東大和市南街5-1-11 オカダビル 1F,https://tabelog.com/tokyo/A1328/A132805/13275152/
ラーメン,村山ホープ軒 東大和店,"営業時間
[火・水・木・土]11:30～22:00(L.O.21:45)[金]11:30～14:00(L.O.13:45) 19:00～22:00(L.O.21:45)[日・祝]11:30～20:30(L.O.20:15)
日曜営業
定休日
月曜日（祝日の場合は翌日）",東京都東大和市南街4-13-12,https://tabelog.com/tokyo/A1328/A132805/13044328/
ラーメン,狼煙屋,"営業時間
11:00～21:00
日曜営業
定休日
水曜日",東京都東大和市清水6-1257-17,https://tabelog.com/tokyo/A1328/A132805/13010221/
ラーメン,日高屋 東大和店,"営業時間
10:30～21:00(L.O.20:30)
日曜営業
定休日
無休",東京都東大和市仲原3-20-8,https://tabelog.com/tokyo/A1328/A132805/13073669/
ラーメン,とんがら亭,"営業時間
11:00～22:00
定休日
月曜・火曜",東京都東大和市清水6-1257-24,https://tabelog.com/tokyo/A1328/A132805/13038054/
ラーメン,らーめん雄縁,"営業時間
11:00～15:0017:00～22:00
日曜営業
定休日
火曜日",東京都東大和市上北台3-470-4,https://tabelog.com/tokyo/A1328/A132805/13290496/
ラーメン,極み家,"営業時間
11:00～23:30(L.O23:00)
日曜営業
定休日
火曜日（祝日の場合は翌平日）",東京都東大和市蔵敷3-906-5,https://tabelog.com/tokyo/A1328/A132805/13166013/
ラーメン,ごてん,"営業時間
11:00～15:002015年11月19日現在、昼の営業のみ
定休日
月曜、第３日曜",東京都東大和市向原4-7-17,https://tabelog.com/tokyo/A1328/A132805/13066362/
ラーメン,一蘭 東大和店,"営業時間
10:00～23:00(L.O.23:00)※営業時間は状況により急遽変更する場合がございます。ご来店前に公式HPをご確認ください
定休日
年中無休",東京都東大和市清水6-1108-1,https://tabelog.com/tokyo/A1328/A132805/13285548/
ラーメン,五穀みそらーめん 味噌屋 蔵之介 東大和店,,東京都東大和市向原1-2-1,https://tabelog.com/tokyo/A1328/A132805/13222540/
ラーメン,鈴屋,"営業時間
12:00～13:00
日曜営業
定休日
土曜日",東京都東大和市奈良橋3-548-4,https://tabelog.com/tokyo/A1328/A132805/13091129/
ラーメン,古美術酒場 チャンマダン,,東京都東大和市南街4-18-6,https://tabelog.com/tokyo/A1328/A132805/13229829/
ラーメン,大衆スタンドモモちゃん,"営業時間
【火〜金】※ランチ月曜休みランチ　11:30～14:00（L.o.13:30）【月～金】※ディナー定休日なしディナー　18:00～翌3:00（L.o.2:30）【土・日】11:30～翌3:00（L.o.2:30）
日曜営業
定休日
定休日無し",東京都調布市小島町1-34-24,https://tabelog.com/tokyo/A1326/A132601/13289610/
