genre,store_name,business_hours,address,url
カフェ,5 クロスティーズ コーヒー エキュート日暮里店,"営業時間
[月～金]7:00～22:00[土・日・祝]7:00～20:30",東京都荒川区西日暮里2-19 エキュート日暮里内,https://tabelog.com/tokyo/A1311/A131105/13249608/
カフェ,シャレー スイス ミニ,"営業時間
[火～日]9:00～21:00(最終入店時間19：00)※営業時間は状況により急遽変更（早閉）する可能性があります。
日曜営業
定休日
月曜日（月曜祝日の場合は翌火曜日が定休日）",東京都荒川区西日暮里3-3-12 １Ｆ,https://tabelog.com/tokyo/A1311/A131105/13018391/
カフェ,Cafe & Studio Hygge,"営業時間
[火〜金]10:00～19:00※お食事提供は11:30〜[土·祝]11:00〜17:00
定休日
日・月定休日、土不定休",東京都荒川区西日暮里6-48-5 ドゥエル西日暮里 B1F,https://tabelog.com/tokyo/A1324/A132401/13255939/
カフェ,喫茶室ルノアール 西日暮里第一店,"営業時間
[月～金]7:30～22:00[土]8:00～22:00[日・祝]8:00～22:00
日曜営業
定休日
なし",東京都荒川区西日暮里5-23-6 ホワイトハウス 2F,https://tabelog.com/tokyo/A1311/A131105/13172553/
カフェ,CAFE GOOD DAY,"営業時間
［月〜金］11:00～20:00(LO19:30)［土・日・祝］11:00~18:00(LO17:30)
日曜営業
定休日
木曜日",東京都荒川区西日暮里2-18-12,https://tabelog.com/tokyo/A1311/A131105/13275565/
カフェ,タリーズコーヒー 日暮里店,"営業時間
8:00～20:00
日曜営業
定休日
無休",東京都荒川区西日暮里2-25-1 日暮里ステーションガーデンタワー,https://tabelog.com/tokyo/A1311/A131105/13106942/
カフェ,オレンジ,"営業時間
[全日]7:00～20:00(L.O.19:20)[モーニング・朝定食]7:00～11:30占い：12:00～19:30
日曜営業
定休日
年中無休",東京都荒川区南千住1-13-18,https://tabelog.com/tokyo/A1324/A132401/13087494/
カフェ,ロン珈琲店,"営業時間
［月・火・木・金］9:00～18:30［土・日・祝］9:00～18:00
日曜営業
定休日
水曜日",東京都荒川区東尾久5-22-6 武山ビル 1F,https://tabelog.com/tokyo/A1324/A132401/13093196/
カフェ,C,"営業時間
[平日]12:00～18:00(L.O.17:00)[土日]11:00～20:00(L.O.19:00)[祝日]11:00～18:00(L.O.17:00)
日曜営業
定休日
火曜日、水曜日",東京都荒川区西日暮里3-14-13 小西ビル 2F,https://tabelog.com/tokyo/A1311/A131105/13257289/
カフェ,チェリー,"営業時間
9:00～20:00
日曜営業
定休日
月曜日(祝日の場合は営業、翌火曜日代休)",東京都荒川区西尾久7-5-10,https://tabelog.com/tokyo/A1323/A132303/13088138/
カフェ,タリーズコーヒー 京成日暮里駅店,"営業時間
7:00～21:00(L.O.20:45)
日曜営業
定休日
無休",東京都荒川区西日暮里2-19-1 京成日暮里駅構内 2F,https://tabelog.com/tokyo/A1311/A131105/13247178/
カフェ,鈴木製作所,"営業時間
9:00～17:00
日曜営業
定休日
水曜日、第２火曜日",東京都荒川区町屋2-12-10,https://tabelog.com/tokyo/A1324/A132401/13107909/
カフェ,クールカフェ 究極ハンバーグと鉄板フレンチトーストのお店,"営業時間
［月～日］10:00～17:00(通しです)※コロナの影響により、時間短縮させて頂いております。
日曜営業
定休日
火曜日",東京都荒川区西尾久8-38-1,https://tabelog.com/tokyo/A1323/A132303/13188584/
カフェ,あいるとんかふぇ,"営業時間

日曜営業",東京都荒川区南千住7-2-15 高橋ビル 1F,https://tabelog.com/tokyo/A1324/A132401/13134845/
カフェ,都電カフェ,"営業時間
[月~金]10:00～19:00(L.O 18:30)[土・日・祝]11:00～19:00(L.O 18:30)
日曜営業
定休日
ナシ",東京都荒川区南千住1-15-16,https://tabelog.com/tokyo/A1324/A132401/13232019/
カフェ,おあいこ堂,"営業時間
11:00～18:30(L.O 18:00)
定休日
月曜日、第2.第4日曜日",東京都荒川区東尾久4-29-17 グランエクリュMK田端 1F,https://tabelog.com/tokyo/A1324/A132401/13262662/
カフェ,プラレールが走るカフェ 子鉄,"営業時間
[月～金] 10:30～18:00[土・日・祝]10:00～18:00
日曜営業
定休日
火曜日(季節により営業の場合あり)",東京都荒川区西尾久7-19-11,https://tabelog.com/tokyo/A1323/A132303/13198331/
カフェ,cafe OGU1,"営業時間
月金土　11:30〜16:00火水木日　休み
定休日
火　水　木　日",東京都荒川区東尾久1-33-1 山崎ビル 1F,https://tabelog.com/tokyo/A1324/A132401/13195801/
カフェ,喫茶アイリス,,東京都荒川区荒川3-63-2,https://tabelog.com/tokyo/A1324/A132401/13119961/
カフェ,カフェ・ド・パルク,"営業時間
【　平日　】　朝9：00～夜10：30【土日・祝】　朝9：00～夜7：00
日曜営業",東京都荒川区西日暮里5-34-2,https://tabelog.com/tokyo/A1311/A131105/13060666/
カフェ,パリジャンカフェ,,東京都荒川区町屋1-4-5,https://tabelog.com/tokyo/A1324/A132401/13088380/
カフェ,ぱぱ・のえる,,東京都荒川区南千住1-19-2,https://tabelog.com/tokyo/A1324/A132401/13135892/
カフェ,スターバックスコーヒー LaLaテラス南千住店,"営業時間
8:00～22:00
日曜営業
定休日
不定休",東京都荒川区南千住4-7-2 LaLaテラス南千住 B棟 1F,https://tabelog.com/tokyo/A1324/A132401/13287122/
カフェ,珈琲館　 町屋店,"営業時間
8:30～19:00",東京都荒川区町屋2-4-15 メゾン中山 1F,https://tabelog.com/tokyo/A1324/A132401/13129367/
カフェ,ニイガタスタイル マサト,"営業時間
平日 12:00〜25:00(時間前は10時から電話予約承ってます。) 土   12:00〜25:00日祝 12:00〜24:00平日ランチはなるべく電話予約ください。ランチは〜17:00まで通しでやってます。ラストオーダーは閉店一時間前。お客さんの入り具合により早閉めする場合がございますので確認ください。
日曜営業
定休日
木曜日、他。予約は時間前でもOK!!  休みでも電話予約受付てます。",東京都荒川区南千住1-13-19,https://tabelog.com/tokyo/A1324/A132401/13221156/
カフェ,喫茶 ローヤル,,東京都荒川区荒川3-61-5,https://tabelog.com/tokyo/A1324/A132401/13214875/
カフェ,ドトールコーヒーショップ 町屋駅前店,"営業時間
［平日・土］7：00～21：00［日・祝］7：00～20：00
日曜営業
定休日
無休",東京都荒川区荒川7-50-9,https://tabelog.com/tokyo/A1324/A132401/13086938/
カフェ,ディッシュ＆カフェ トラム,"営業時間
17:00～22:00（L.O.21:15）
日曜営業
定休日
月曜日",東京都荒川区西尾久5-28-8 1F,https://tabelog.com/tokyo/A1323/A132303/13097794/
カフェ,ベックス コーヒー ショップ 西日暮里店,,東京都荒川区西日暮里5-22,https://tabelog.com/tokyo/A1311/A131105/13240799/
カフェ,TEAROOM Yoshiki Handa,"営業時間
11:30～19:00
日曜営業
定休日
月曜日、火曜日",東京都荒川区町屋3-6-1,https://tabelog.com/tokyo/A1324/A132401/13261676/
カフェ,昔ながらの喫茶店 友路有 日暮里店,"営業時間
8:30～21:00
日曜営業
定休日
無休",東京都荒川区東日暮里5-52-2 2F,https://tabelog.com/tokyo/A1311/A131105/13221593/
カフェ,紅茶と焼菓子のCafe Shukran,"営業時間
12:00～18:00（L.O.17:30）",東京都荒川区南千住7-5-16 2F,https://tabelog.com/tokyo/A1324/A132401/13248393/
カフェ,ファントム,,東京都荒川区町屋2-16-2,https://tabelog.com/tokyo/A1324/A132401/13076168/
カフェ,サンマルクカフェ サンポップマチヤ店,"営業時間
8:00～23:00
日曜営業
定休日
無休",東京都荒川区荒川7-50-9,https://tabelog.com/tokyo/A1324/A132401/13180328/
カフェ,ドトールコーヒーショップ 日暮里駅前店,"営業時間
平日　07:00 - 21:00　土曜　07:30 - 21:00　日祝　08:00 - 21:00　
日曜営業",東京都荒川区西日暮里2-19-7,https://tabelog.com/tokyo/A1311/A131105/13086887/
カフェ,ウイーン,"営業時間
[日〜土]8:00～23:00
日曜営業
定休日
第二・第四水曜日",東京都荒川区荒川3-61-10,https://tabelog.com/tokyo/A1324/A132401/13087391/
カフェ,満満堂,"営業時間
11:30～18:30
日曜営業
定休日
月曜日、毎月10日",東京都荒川区西日暮里3-15-4,https://tabelog.com/tokyo/A1311/A131105/13008496/
カフェ,珈琲館 三ノ輪店,"営業時間
平日　9:00 ~ 20:00土日祝　8:00 ~ 20:00
日曜営業
定休日
無休",東京都荒川区南千住1-17-8,https://tabelog.com/tokyo/A1324/A132401/13087108/
カフェ,OGU MAG+CAFE,"営業時間
13:00～19:00
日曜営業
定休日
月曜日、火曜日、水曜日",東京都荒川区東尾久4-24-7,https://tabelog.com/tokyo/A1324/A132401/13258325/
カフェ,千の香,,東京都荒川区東日暮里6-14-5,https://tabelog.com/tokyo/A1324/A132401/13153629/
カフェ,cofficade,"営業時間
[火・金]10:30〜15:00その他営業日はInstagramでお知らせします。
定休日
不定休",東京都荒川区南千住5-5-3,https://tabelog.com/tokyo/A1324/A132401/13292202/
カフェ,Loving Hut,"営業時間
［水・木・金］11:30～15:00［土］11:30～14:0015:00～18:00
定休日
不定休",東京都荒川区西日暮里6-26-9,https://tabelog.com/tokyo/A1324/A132401/13287791/
カフェ,カレン,,東京都荒川区南千住7-3-7,https://tabelog.com/tokyo/A1324/A132401/13075909/
カフェ,交流純喫茶 なごり,"営業時間
7:00～16:00
定休日
水曜日",東京都荒川区南千住1-18-3,https://tabelog.com/tokyo/A1324/A132401/13283304/
カフェ,北村園,"営業時間
10:00～18:30
日曜営業
定休日
火曜日",東京都荒川区町屋1-3-8,https://tabelog.com/tokyo/A1324/A132401/13250901/
カフェ,エフ,,東京都荒川区荒川5-4-1,https://tabelog.com/tokyo/A1324/A132401/13087437/
カフェ,ドッグラン&カフェバー ノンノバドール,"営業時間
［木・金］11:00～15:00 17:30～22:00［土・日・祝］11:00～22:00
日曜営業
定休日
月曜日、火曜日、水曜日",東京都荒川区東尾久5-28-1 吉沢ハイツ 1F,https://tabelog.com/tokyo/A1324/A132401/13197430/
カフェ,喫茶ふじ,,東京都荒川区町屋8-4-11,https://tabelog.com/tokyo/A1324/A132401/13144382/
カフェ,白鳥,,東京都荒川区町屋7-1-2,https://tabelog.com/tokyo/A1324/A132401/13089457/
カフェ,ハナモト,"営業時間
モーニング　9:00〜11:30ランチ　11:30〜14:00",東京都荒川区荒川6-2-7,https://tabelog.com/tokyo/A1324/A132401/13092352/
カフェ,グレース,,東京都荒川区南千住2-16-13,https://tabelog.com/tokyo/A1324/A132401/13087761/
カフェ,優しい陽ざし,,東京都荒川区東尾久8-41-12,https://tabelog.com/tokyo/A1324/A132401/13278725/
カフェ,珈琲専門店 カフェナイスデイ,"営業時間
11：00～17:30
定休日
土曜日曜祝日",東京都荒川区東日暮里3-41-6 トーカンマンション日暮里 101,https://tabelog.com/tokyo/A1324/A132401/13203578/
カフェ,カフェバー 銀幕,"営業時間
Cafe11:00～15:00Bar18:00～24:00(L.O.23:30)
日曜営業
定休日
不定休・火曜",東京都荒川区東日暮里3-31-18 旭ビル 2F,https://tabelog.com/tokyo/A1324/A132401/13242608/
カフェ,フェルメール,"営業時間
9:30～18:00
定休日
日曜日、祝日",東京都荒川区東尾久6-16-22,https://tabelog.com/tokyo/A1324/A132401/13107045/
カフェ,カフェ ド カナール,"営業時間
［平日］9:00〜18:00［土］11:00〜18:00
定休日
日曜・月曜の祝日",東京都荒川区西尾久5-20-9 どらっぐぱぱす 2F,https://tabelog.com/tokyo/A1323/A132301/13272260/
カフェ,Tricolore,"営業時間
11:00～19:00(L.O 18:00　テイクアウト 19:00)
日曜営業
定休日
火曜日",東京都荒川区南千住2-16-10,https://tabelog.com/tokyo/A1324/A132401/13282492/
カフェ,ユー,"営業時間
［日〜金］10:00〜22:00
日曜営業
定休日
土曜日",東京都荒川区荒川3-70-3,https://tabelog.com/tokyo/A1324/A132401/13076290/
カフェ,lapin,,東京都荒川区町屋2-13-19 トワヴェール 1F,https://tabelog.com/tokyo/A1324/A132401/13145988/
カフェ,とむさんのコーヒー,,東京都荒川区西尾久2-37-2 権田ビル 1F,https://tabelog.com/tokyo/A1323/A132303/13259585/
カフェ,ビーンズアンドリーブス,"営業時間
9:00～17:00
定休日
土曜日、日曜日、祝日",東京都荒川区西日暮里2-17-7,https://tabelog.com/tokyo/A1311/A131105/13145920/
カフェ,カフェ・モルティー,,東京都荒川区町屋3-23-18,https://tabelog.com/tokyo/A1324/A132401/13195832/
カフェ,はしもと珈琲,"営業時間
10:00～18:00
定休日
月曜日、日曜日",東京都荒川区荒川1-7-4,https://tabelog.com/tokyo/A1324/A132401/13211153/
カフェ,喫茶 ブルーマウンテン,,東京都荒川区荒川7-23-12,https://tabelog.com/tokyo/A1324/A132401/13237788/
カフェ,Bon Bon Aunty,,東京都荒川区荒川3-63-3 シルバーマンション 1F,https://tabelog.com/tokyo/A1324/A132401/13273236/
カフェ,喫茶のん,,東京都荒川区町屋6-1-3,https://tabelog.com/tokyo/A1324/A132401/13280624/
カフェ,ランデフコーヒー,"営業時間
[水・木・金]9:00～17:00[土・日]10:00～17:00
日曜営業
定休日
月曜日、火曜日",東京都荒川区西日暮里5-27-4 エル・アルカサルフジ 1F,https://tabelog.com/tokyo/A1311/A131105/13271274/
カフェ,CHAPTER1 COFFEE,"営業時間
［火・水・木・日］7:00～17:00［金・土］12:00～22:00
日曜営業
定休日
月曜日",東京都荒川区東日暮里2-6-6,https://tabelog.com/tokyo/A1311/A131104/13282694/
カフェ,カフェオリーブ,,東京都荒川区東日暮里1-6-5,https://tabelog.com/tokyo/A1324/A132401/13205210/
カフェ,尾久珈琲亭,,東京都荒川区西尾久2-10-11,https://tabelog.com/tokyo/A1323/A132303/13211975/
カフェ,プードル,,東京都荒川区東尾久4-32-1,https://tabelog.com/tokyo/A1324/A132401/13076172/
カフェ,エル,,東京都荒川区西尾久2-36-2,https://tabelog.com/tokyo/A1323/A132303/13087448/
カフェ,喫茶 ふくか,"営業時間
［月・水・木・金］6:30～［土・日］9:00～
日曜営業
定休日
火曜日",東京都荒川区町屋4-35-4 ロジハイツ 1F,https://tabelog.com/tokyo/A1324/A132401/13277287/
カフェ,カフェ アイナ,"営業時間
11:00～15:00(L.O.14:30)
定休日
水曜日、日曜日、祝日",東京都荒川区西日暮里2-18-12 3F,https://tabelog.com/tokyo/A1311/A131105/13233487/
カフェ,パンチ＆ジュディ,"営業時間
※コロナウィルス感染防止の為　営業時間短縮中です［月・火・木・金（ランチあり）］　 　11:00～19:00［土・日・祝日］ 12:00～19:00
日曜営業
定休日
水曜日",東京都荒川区東尾久3-30-5 トダカ尾久コーポ 1F,https://tabelog.com/tokyo/A1323/A132301/13107963/
カフェ,オリーブ,,東京都荒川区荒川3-79-7,https://tabelog.com/tokyo/A1324/A132401/13087485/
カフェ,喫茶ふじ,"営業時間
[月～土・祝]10:30～18:00
定休日
日曜日",東京都荒川区東日暮里6-2-3,https://tabelog.com/tokyo/A1324/A132401/13275189/
カフェ,六原珈琲,,東京都荒川区西尾久2-37-2 権田ビル,https://tabelog.com/tokyo/A1323/A132303/13280095/
カフェ,花花,"営業時間

日曜営業",東京都荒川区町屋8-3-7,https://tabelog.com/tokyo/A1324/A132401/13089081/
カフェ,利休の朝顔,"営業時間
[月～日]12:00～24:0022:00以降にご利用の場合は、予めご連絡下さい。
日曜営業
定休日
無休",東京都荒川区荒川3-46-13,https://tabelog.com/tokyo/A1324/A132401/13202670/
カフェ,Healthy Cafe まあさ,,東京都荒川区町屋4-31-10,https://tabelog.com/tokyo/A1324/A132401/13246786/
カフェ,ルル,,東京都荒川区東尾久5-39-15,https://tabelog.com/tokyo/A1323/A132303/13076342/
カフェ,ハミング,,東京都荒川区荒川4-56-5,https://tabelog.com/tokyo/A1324/A132401/13149513/
カフェ,SALON DE STELLA,,東京都荒川区町屋2-7-11 町屋Stella 1F,https://tabelog.com/tokyo/A1324/A132401/13283126/
カフェ,シナモン,"営業時間
9:00～19:00
日曜営業",東京都荒川区町屋4-33-8,https://tabelog.com/tokyo/A1324/A132401/13087916/
カフェ,若茶,"営業時間
[月～土]9:00～17:00 （L.O. 16:30）
定休日
日曜日",東京都荒川区荒川7-34-12,https://tabelog.com/tokyo/A1324/A132401/13232353/
カフェ,ミヨシ,,東京都荒川区西尾久2-10-1 ミヨシビル2 1F,https://tabelog.com/tokyo/A1323/A132303/13211981/
カフェ,マヤ,,東京都荒川区西日暮里6-33-2,https://tabelog.com/tokyo/A1324/A132401/13076247/
カフェ,喫茶ステップ,,東京都荒川区荒川2-57-8 アクロスあらかわ 2F,https://tabelog.com/tokyo/A1324/A132401/13215512/
カフェ,喫茶 ノン,,東京都荒川区南千住6-59-16,https://tabelog.com/tokyo/A1324/A132401/13284036/
カフェ,カドのサトー,,東京都荒川区南千住8-6-1,https://tabelog.com/tokyo/A1324/A132401/13075935/
カフェ,cafe mogii+,"営業時間
11:30〜18:00
定休日
月曜日、日曜日、祝日、不定休",東京都荒川区東日暮里5-1-1,https://tabelog.com/tokyo/A1311/A131105/13284426/
カフェ,アケボノ珈琲,"営業時間

日曜営業",東京都荒川区西日暮里3-10-15,https://tabelog.com/tokyo/A1311/A131105/13276113/
カフェ,Campanule by Usplay,"営業時間
12:00～17:00 
日曜営業
定休日
水曜日、木曜日、不定休",東京都荒川区荒川2-21-3,https://tabelog.com/tokyo/A1324/A132401/13283715/
カフェ,Arakawa ii Cafe,"営業時間
11:00～18:30
日曜営業
定休日
月曜日、火曜日、水曜日",東京都荒川区西尾久3-5-5 ARAKAWA ii VILLAGE,https://tabelog.com/tokyo/A1323/A132303/13274347/
カフェ,BLISS COFFEE,,東京都荒川区西日暮里2-52-3 Ｄ5ビル 1F,https://tabelog.com/tokyo/A1311/A131105/13283661/
カフェ,colifer 102,"定休日
木曜日、月2回月曜日",東京都荒川区荒川4-49-4 1F,https://tabelog.com/tokyo/A1324/A132401/13262632/
カフェ,真木亜,,東京都荒川区西尾久4-13-14,https://tabelog.com/tokyo/A1323/A132303/13076437/
カフェ,バールマンカフェ,"営業時間
11:00~18:00(LO)
日曜営業
定休日
火曜、第一水曜",東京都荒川区荒川7-11-7,https://tabelog.com/tokyo/A1324/A132401/13270226/
カフェ,カフェ193,"営業時間
9:00～17:00
日曜営業
定休日
火曜日(祝日の場合は翌日)、 年末年始",東京都荒川区西尾久6-35-11 あらかわ遊園,https://tabelog.com/tokyo/A1323/A132303/13271284/
カフェ,モア,"営業時間
9:00～20:00
定休日
日曜日",東京都荒川区西尾久3-20-6,https://tabelog.com/tokyo/A1323/A132303/13088782/
カフェ,喫茶 疎開サロン,,東京都荒川区西日暮里6-32-3,https://tabelog.com/tokyo/A1324/A132401/13288189/
カフェ,ピナール,,東京都荒川区南千住6-26-9,https://tabelog.com/tokyo/A1324/A132401/13132463/
カフェ,あなぐら,,東京都荒川区南千住2-32-5 ダイアモンドビル B1F,https://tabelog.com/tokyo/A1324/A132401/13212298/
カフェ,ボン,,東京都荒川区南千住7-4-11,https://tabelog.com/tokyo/A1324/A132401/13076226/
カフェ,コロラド 三ノ輪店,,東京都荒川区南千住1-13-21,https://tabelog.com/tokyo/A1324/A132401/13086644/
カフェ,カフェ ハトマメ,,東京都荒川区西日暮里5-27-4 エル・アルカサルフジ 1F,https://tabelog.com/tokyo/A1311/A131105/13264064/
カフェ,ルポ,"営業時間
土日休み17時閉店",東京都荒川区東日暮里1-19-7,https://tabelog.com/tokyo/A1324/A132401/13088937/
カフェ,ラハイナテーブル,"営業時間
［月～金］11:00～21:00［土］11:00～15:00
定休日
日曜日",東京都荒川区西尾久7-25-6 クレストサンキ 1F,https://tabelog.com/tokyo/A1323/A132303/13264520/
カフェ,プレッソ カフェ&バー,,東京都荒川区町屋3-10-10,https://tabelog.com/tokyo/A1324/A132401/13254459/
カフェ,Mobile-Care＆お茶Cafe,,東京都荒川区町屋3-20-17 1F,https://tabelog.com/tokyo/A1324/A132401/13264024/
カフェ,BiTT2,"営業時間
9:00～18:00",東京都荒川区東日暮里6-18-6 トヨダビル 1F,https://tabelog.com/tokyo/A1311/A131105/13291401/
カフェ,キッチンカー 芝カフェ,,東京都荒川区町屋3-14-1,https://tabelog.com/tokyo/A1324/A132401/13253254/
カフェ,梨香,,東京都荒川区東日暮里3-43-10,https://tabelog.com/tokyo/A1324/A132401/13076509/
カフェ,ものつくりカフェ モンシュシュ,,東京都荒川区南千住1-50-10,https://tabelog.com/tokyo/A1324/A132401/13218079/
カフェ,自家焙煎ほうじ茶専門店 小林商店,,東京都荒川区南千住1-15-16,https://tabelog.com/tokyo/A1324/A132401/13263331/
カフェ,ツエツペリン,,東京都荒川区東尾久4-36-3,https://tabelog.com/tokyo/A1324/A132401/13088164/
カフェ,カフェユキ,"営業時間
10:00～17:00
日曜営業
定休日
第2・4水曜日",東京都荒川区荒川5-2-5,https://tabelog.com/tokyo/A1324/A132401/13087619/
カフェ,Bong Cafe,"営業時間
[月・火・木・金・土・日]ランチタイム 11:00～16:30ディナータイム 18:00～21:00
日曜営業
定休日
水曜日",東京都荒川区東日暮里5-23-7 メゾンフェスタ 2F,https://tabelog.com/tokyo/A1311/A131105/13280710/
カフェ,街仲食堂 荒川店,"営業時間
8:00～22:00(フードL.O.21:00 ドリンクL.O.21:30)
定休日
日曜日、祝日",東京都荒川区西尾久3-20-4,https://tabelog.com/tokyo/A1323/A132303/13271761/
カフェ,プードル,,東京都荒川区西尾久2-28-6,https://tabelog.com/tokyo/A1323/A132303/13088495/
カフェ,マチヤもちや,,東京都荒川区荒川6-53-7,https://tabelog.com/tokyo/A1324/A132401/13287354/
カフェ,和スパニッシュ Cafe&Dining 燈,"営業時間
月・～木・金・土・日ランチ　11:30～15:00（L.O.14:30）ディナー　17:00～21:00（L.O.20:30）
日曜営業
定休日
火曜日(不定休有り、SNS(Google Instagram)にて告知致します。)",東京都板橋区南ときわ台2-4-20 カーサアルファ 2F,https://tabelog.com/tokyo/A1322/A132203/13263603/
カフェ,本屋イトマイ,,東京都板橋区常盤台1-2-5 町田ビル 2F,https://tabelog.com/tokyo/A1322/A132203/13235452/
カフェ,kiki:器々,"営業時間
[月・火・金]12:00～18:00[土・日・祝]12:00～17:00
日曜営業
定休日
水曜日、木曜日",東京都板橋区板橋1-24-2 藤原ビル 1F,https://tabelog.com/tokyo/A1322/A132201/13138978/
カフェ,コメダ珈琲店 エキア東武練馬店,"営業時間
7:00～23:00",東京都板橋区徳丸2-2-14 EQUiA東武練馬 2F,https://tabelog.com/tokyo/A1322/A132202/13217856/
カフェ,コメダ珈琲店 東武下赤塚駅店,"営業時間
7:00～20:00
日曜営業",東京都板橋区赤塚新町1-23-1 2F,https://tabelog.com/tokyo/A1322/A132204/13219933/
カフェ,まさもと,"営業時間
12:00～20:00（店内飲食は15:00から）
定休日
月曜日、日曜日",東京都板橋区赤塚2-7-6 アプリコットガーデン,https://tabelog.com/tokyo/A1322/A132204/13264591/
カフェ,fany,"営業時間
9:00～23:00ランチタイム(11:30～14:00)フードラストオーダー22:00ドリンクラストオーダー22:30
日曜営業
定休日
火曜定休日",東京都板橋区蓮根3-14-25 蓮根サンパワ-　1F,https://tabelog.com/tokyo/A1322/A132205/13035719/
カフェ,おとなりスタンド＆ワークス,,東京都板橋区板橋3-12-1,https://tabelog.com/tokyo/A1322/A132205/13232415/
カフェ,ビバコーヒー,"営業時間
[月] 11:00～18:00[木・金] 11:00～19:00[土・日] 10:00～19:00
日曜営業
定休日
火曜日、水曜日",東京都板橋区高島平1-38-11 プレリエ高島平 1F,https://tabelog.com/tokyo/A1322/A132205/13258554/
カフェ,ドトールコーヒーショップ 大山サンロード店,"営業時間
平日　7:00-20:00土曜　8:00-20:00日祝　8:00-20:00
日曜営業",東京都板橋区大山東町52-2,https://tabelog.com/tokyo/A1322/A132203/13086859/
